! Planar, Obzor-804, 22140011, 22.4.2/3
! Date: 26.09.2023 10:56:42
! Stimulus(Гц),    S21(дБ)
3.69500450225E+09,-3.60773357338E+01
3.69544172086E+09,-3.60884811710E+01
3.69587893947E+09,-3.60930878795E+01
3.69631615808E+09,-3.60929180048E+01
3.69675337669E+09,-3.61044677689E+01
3.69719059530E+09,-3.61228401151E+01
3.69762781391E+09,-3.61386070932E+01
3.69806503252E+09,-3.61522507996E+01
3.69850225113E+09,-3.61618431577E+01
3.69893946973E+09,-3.61732974641E+01
3.69937668834E+09,-3.61986235970E+01
3.69981390695E+09,-3.62076731429E+01
3.70025112556E+09,-3.62255592713E+01
3.70068834417E+09,-3.62382010682E+01
3.70112556278E+09,-3.62606986376E+01
3.70156278139E+09,-3.62800095225E+01
3.70200000000E+09,-3.62964294113E+01
